TransactionID,AccountID,IsAnomaly,AnomalyLabel
TX024358,AC00307,1,Normal
TX024359,AC00131,1,Normal
TX024360,AC00211,1,Normal
TX024361,AC00284,1,Normal
TX024362,AC00460,1,Normal
TX024363,AC00442,1,Normal
TX024364,AC00483,1,Normal
TX024365,AC00033,1,Normal
TX024366,AC00410,1,Normal
TX024367,AC00071,1,Normal
TX024368,AC00095,1,Normal
TX024369,AC00136,1,Normal
TX024370,AC00080,1,Normal
TX024371,AC00291,1,Normal
TX024372,AC00136,1,Normal
TX024373,AC00447,1,Normal
TX024374,AC00010,1,Normal
TX024375,AC00395,1,Normal
TX024376,AC00293,1,Normal
TX024377,AC00145,1,Normal
TX024378,AC00035,1,Normal
TX024379,AC00450,1,Normal
TX024380,AC00369,1,Normal
TX024381,AC00418,-1,Potential Fraud
TX024382,AC00404,1,Normal
TX024383,AC00390,1,Normal
TX024384,AC00131,1,Normal
TX024385,AC00256,1,Normal
TX024386,AC00411,1,Normal
TX024387,AC00239,1,Normal
TX024388,AC00299,1,Normal
TX024389,AC00500,1,Normal
TX024390,AC00213,1,Normal
TX024391,AC00304,1,Normal
TX024392,AC00169,1,Normal
TX024393,AC00107,1,Normal
TX024394,AC00384,1,Normal
TX024395,AC00195,1,Normal
TX024396,AC00178,1,Normal
TX024397,AC00473,1,Normal
TX024398,AC00356,1,Normal
TX024399,AC00430,1,Normal
TX024400,AC00434,1,Normal
TX024401,AC00149,1,Normal
TX024402,AC00258,1,Normal
TX024403,AC00236,1,Normal
TX024404,AC00448,1,Normal
TX024405,AC00219,1,Normal
TX024406,AC00113,1,Normal
TX024407,AC00024,1,Normal
TX024408,AC00107,1,Normal
TX024409,AC00301,1,Normal
TX024410,AC00261,1,Normal
TX024411,AC00292,1,Normal
TX024412,AC00219,1,Normal
TX024413,AC00103,1,Normal
TX024414,AC00110,1,Normal
TX024415,AC00318,1,Normal
TX024416,AC00006,1,Normal
TX024417,AC00434,1,Normal
TX024418,AC00107,1,Normal
TX024419,AC00479,1,Normal
TX024420,AC00402,1,Normal
TX024421,AC00421,1,Normal
TX024422,AC00227,1,Normal
TX024423,AC00480,1,Normal
TX024424,AC00076,1,Normal
TX024425,AC00312,1,Normal
TX024426,AC00241,1,Normal
TX024427,AC00257,1,Normal
TX024428,AC00092,1,Normal
TX024429,AC00157,1,Normal
TX024430,AC00230,1,Normal
TX024431,AC00311,1,Normal
TX024432,AC00196,1,Normal
TX024433,AC00073,1,Normal
TX024434,AC00228,1,Normal
TX024435,AC00125,1,Normal
TX024436,AC00490,1,Normal
TX024437,AC00044,1,Normal
TX024438,AC00101,1,Normal
TX024439,AC00263,1,Normal
TX024440,AC00150,1,Normal
TX024441,AC00087,1,Normal
TX024442,AC00281,1,Normal
TX024443,AC00373,1,Normal
TX024444,AC00065,1,Normal
TX024445,AC00005,1,Normal
TX024446,AC00468,1,Normal
TX024447,AC00378,1,Normal
TX024448,AC00085,1,Normal
TX024449,AC00019,1,Normal
TX024450,AC00463,1,Normal
TX024451,AC00367,1,Normal
TX024452,AC00083,1,Normal
TX024453,AC00076,1,Normal
TX024454,AC00143,1,Normal
TX024455,AC00276,1,Normal
TX024456,AC00292,1,Normal
TX024457,AC00329,1,Normal
TX024458,AC00404,1,Normal
TX024459,AC00310,1,Normal
TX024460,AC00017,1,Normal
TX024461,AC00050,1,Normal
TX024462,AC00053,1,Normal
TX024463,AC00303,1,Normal
TX024464,AC00177,1,Normal
TX024465,AC00339,1,Normal
TX024466,AC00209,1,Normal
TX024467,AC00414,1,Normal
TX024468,AC00090,1,Normal
TX024469,AC00057,1,Normal
TX024470,AC00366,1,Normal
TX024471,AC00094,1,Normal
TX024472,AC00024,1,Normal
TX024473,AC00067,1,Normal
TX024474,AC00155,1,Normal
TX024475,AC00198,1,Normal
TX024476,AC00292,1,Normal
TX024477,AC00271,1,Normal
TX024478,AC00095,1,Normal
TX024479,AC00069,1,Normal
TX024480,AC00282,1,Normal
TX024481,AC00136,1,Normal
TX024482,AC00373,1,Normal
TX024483,AC00088,1,Normal
TX024484,AC00181,1,Normal
TX024485,AC00095,1,Normal
TX024486,AC00326,1,Normal
TX024487,AC00436,1,Normal
TX024488,AC00280,1,Normal
TX024489,AC00204,1,Normal
TX024490,AC00337,1,Normal
TX024491,AC00085,1,Normal
TX024492,AC00406,1,Normal
TX024493,AC00148,1,Normal
TX024494,AC00059,1,Normal
TX024495,AC00060,1,Normal
TX024496,AC00005,1,Normal
TX024497,AC00329,1,Normal
TX024498,AC00445,1,Normal
TX024499,AC00352,1,Normal
TX024500,AC00224,1,Normal
TX024501,AC00019,1,Normal
TX024502,AC00139,1,Normal
TX024503,AC00367,1,Normal
TX024504,AC00349,1,Normal
TX024505,AC00323,1,Normal
TX024506,AC00439,1,Normal
TX024507,AC00133,1,Normal
TX024508,AC00136,1,Normal
TX024509,AC00261,1,Normal
TX024510,AC00375,1,Normal
TX024511,AC00348,1,Normal
TX024512,AC00362,1,Normal
TX024513,AC00024,1,Normal
TX024514,AC00016,1,Normal
TX024515,AC00040,1,Normal
TX024516,AC00110,1,Normal
TX024517,AC00288,1,Normal
TX024518,AC00123,1,Normal
TX024519,AC00116,1,Normal
TX024520,AC00148,1,Normal
TX024521,AC00142,1,Normal
TX024522,AC00266,1,Normal
TX024523,AC00376,1,Normal
TX024524,AC00430,1,Normal
TX024525,AC00373,1,Normal
TX024526,AC00470,1,Normal
TX024527,AC00297,1,Normal
TX024528,AC00005,1,Normal
TX024529,AC00185,1,Normal
TX024530,AC00499,1,Normal
TX024531,AC00145,1,Normal
TX024532,AC00116,1,Normal
TX024533,AC00178,1,Normal
TX024534,AC00039,-1,Potential Fraud
TX024535,AC00278,1,Normal
TX024536,AC00381,1,Normal
TX024537,AC00176,1,Normal
TX024538,AC00403,1,Normal
TX024539,AC00171,1,Normal
TX024540,AC00431,1,Normal
TX024541,AC00157,1,Normal
TX024542,AC00215,1,Normal
TX024543,AC00266,1,Normal
TX024544,AC00105,1,Normal
TX024545,AC00345,1,Normal
TX024546,AC00039,1,Normal
TX024547,AC00373,1,Normal
TX024548,AC00425,1,Normal
TX024549,AC00055,1,Normal
TX024550,AC00219,1,Normal
TX024551,AC00075,1,Normal
TX024552,AC00102,1,Normal
TX024553,AC00147,1,Normal
TX024554,AC00332,1,Normal
TX024555,AC00178,1,Normal
TX024556,AC00070,1,Normal
TX024557,AC00133,1,Normal
TX024558,AC00174,-1,Potential Fraud
TX024559,AC00360,1,Normal
TX024560,AC00125,1,Normal
TX024561,AC00098,1,Normal
TX024562,AC00333,1,Normal
TX024563,AC00066,1,Normal
TX024564,AC00235,1,Normal
TX024565,AC00005,1,Normal
TX024566,AC00327,1,Normal
TX024567,AC00393,1,Normal
TX024568,AC00164,1,Normal
TX024569,AC00244,1,Normal
TX024570,AC00420,1,Normal
TX024571,AC00086,1,Normal
TX024572,AC00390,1,Normal
TX024573,AC00295,1,Normal
TX024574,AC00207,1,Normal
TX024575,AC00080,1,Normal
TX024576,AC00341,1,Normal
TX024577,AC00075,1,Normal
TX024578,AC00161,1,Normal
TX024579,AC00154,1,Normal
TX024580,AC00178,1,Normal
TX024581,AC00023,1,Normal
TX024582,AC00341,1,Normal
TX024583,AC00390,1,Normal
TX024584,AC00227,1,Normal
TX024585,AC00201,1,Normal
TX024586,AC00194,1,Normal
TX024587,AC00133,1,Normal
TX024588,AC00242,1,Normal
TX024589,AC00053,1,Normal
TX024590,AC00011,1,Normal
TX024591,AC00396,1,Normal
TX024592,AC00496,1,Normal
TX024593,AC00385,1,Normal
TX024594,AC00233,1,Normal
TX024595,AC00339,1,Normal
TX024596,AC00203,1,Normal
TX024597,AC00332,1,Normal
TX024598,AC00289,1,Normal
TX024599,AC00291,1,Normal
TX024600,AC00360,1,Normal
TX024601,AC00303,1,Normal
TX024602,AC00495,1,Normal
TX024603,AC00105,1,Normal
TX024604,AC00004,1,Normal
TX024605,AC00097,1,Normal
TX024606,AC00333,1,Normal
TX024607,AC00070,1,Normal
TX024608,AC00384,1,Normal
TX024609,AC00264,1,Normal
TX024610,AC00274,1,Normal
TX024611,AC00142,1,Normal
TX024612,AC00061,1,Normal
TX024613,AC00419,1,Normal
TX024614,AC00299,1,Normal
TX024615,AC00036,1,Normal
TX024616,AC00322,1,Normal
TX024617,AC00260,1,Normal
TX024618,AC00096,1,Normal
TX024619,AC00025,1,Normal
TX024620,AC00196,1,Normal
TX024621,AC00348,1,Normal
TX024622,AC00407,1,Normal
TX024623,AC00203,1,Normal
TX024624,AC00425,1,Normal
TX024625,AC00189,1,Normal
TX024626,AC00439,1,Normal
TX024627,AC00106,1,Normal
TX024628,AC00090,1,Normal
TX024629,AC00447,1,Normal
TX024630,AC00030,1,Normal
TX024631,AC00128,1,Normal
TX024632,AC00495,1,Normal
TX024633,AC00365,1,Normal
TX024634,AC00360,1,Normal
TX024635,AC00196,1,Normal
TX024636,AC00032,1,Normal
TX024637,AC00274,1,Normal
TX024638,AC00337,1,Normal
TX024639,AC00240,1,Normal
TX024640,AC00242,1,Normal
TX024641,AC00131,1,Normal
TX024642,AC00392,1,Normal
TX024643,AC00087,1,Normal
TX024644,AC00356,1,Normal
TX024645,AC00261,1,Normal
TX024646,AC00043,1,Normal
TX024647,AC00316,1,Normal
TX024648,AC00273,1,Normal
TX024649,AC00015,1,Normal
TX024650,AC00337,1,Normal
TX024651,AC00028,1,Normal
TX024652,AC00487,1,Normal
TX024653,AC00118,1,Normal
TX024654,AC00106,1,Normal
TX024655,AC00180,1,Normal
TX024656,AC00477,1,Normal
TX024657,AC00314,1,Normal
TX024658,AC00492,1,Normal
TX024659,AC00101,1,Normal
TX024660,AC00374,1,Normal
TX024661,AC00332,1,Normal
TX024662,AC00303,1,Normal
TX024663,AC00442,1,Normal
TX024664,AC00371,1,Normal
TX024665,AC00483,1,Normal
TX024666,AC00418,1,Normal
TX024667,AC00256,1,Normal
TX024668,AC00086,1,Normal
TX024669,AC00287,1,Normal
TX024670,AC00331,1,Normal
TX024671,AC00216,1,Normal
TX024672,AC00265,1,Normal
TX024673,AC00279,1,Normal
TX024674,AC00106,1,Normal
TX024675,AC00029,1,Normal
TX024676,AC00039,1,Normal
TX024677,AC00080,1,Normal
TX024678,AC00008,1,Normal
TX024679,AC00202,1,Normal
TX024680,AC00095,1,Normal
TX024681,AC00133,1,Normal
TX024682,AC00038,1,Normal
TX024683,AC00020,1,Normal
TX024684,AC00084,1,Normal
TX024685,AC00430,1,Normal
TX024686,AC00464,1,Normal
TX024687,AC00120,1,Normal
TX024688,AC00095,1,Normal
TX024689,AC00466,1,Normal
TX024690,AC00384,1,Normal
TX024691,AC00373,1,Normal
TX024692,AC00441,1,Normal
TX024693,AC00155,1,Normal
TX024694,AC00028,1,Normal
TX024695,AC00005,1,Normal
TX024696,AC00287,1,Normal
TX024697,AC00439,1,Normal
TX024698,AC00125,1,Normal
TX024699,AC00390,1,Normal
TX024700,AC00076,1,Normal
TX024701,AC00442,1,Normal
TX024702,AC00123,1,Normal
TX024703,AC00363,1,Normal
TX024704,AC00281,1,Normal
TX024705,AC00091,1,Normal
TX024706,AC00482,1,Normal
TX024707,AC00217,1,Normal
TX024708,AC00019,1,Normal
TX024709,AC00284,1,Normal
TX024710,AC00258,1,Normal
TX024711,AC00030,1,Normal
TX024712,AC00339,1,Normal
TX024713,AC00265,1,Normal
TX024714,AC00030,1,Normal
TX024715,AC00167,1,Normal
TX024716,AC00143,1,Normal
TX024717,AC00252,1,Normal
TX024718,AC00058,1,Normal
TX024719,AC00182,1,Normal
TX024720,AC00342,1,Normal
TX024721,AC00083,1,Normal
TX024722,AC00347,1,Normal
TX024723,AC00330,1,Normal
TX024724,AC00201,1,Normal
TX024725,AC00416,1,Normal
TX024726,AC00405,1,Normal
TX024727,AC00077,1,Normal
TX024728,AC00150,1,Normal
TX024729,AC00271,1,Normal
TX024730,AC00113,1,Normal
TX024731,AC00247,1,Normal
TX024732,AC00427,1,Normal
TX024733,AC00324,1,Normal
TX024734,AC00028,1,Normal
TX024735,AC00138,1,Normal
TX024736,AC00356,1,Normal
TX024737,AC00186,1,Normal
TX024738,AC00110,1,Normal
TX024739,AC00027,1,Normal
TX024740,AC00347,1,Normal
TX024741,AC00277,1,Normal
TX024742,AC00378,1,Normal
TX024743,AC00043,1,Normal
TX024744,AC00305,1,Normal
TX024745,AC00035,1,Normal
TX024746,AC00194,1,Normal
TX024747,AC00065,1,Normal
TX024748,AC00417,1,Normal
TX024749,AC00394,1,Normal
TX024750,AC00495,1,Normal
TX024751,AC00090,1,Normal
TX024752,AC00034,1,Normal
TX024753,AC00129,1,Normal
TX024754,AC00164,1,Normal
TX024755,AC00323,1,Normal
TX024756,AC00026,1,Normal
TX024757,AC00090,1,Normal
TX024758,AC00074,1,Normal
TX024759,AC00322,1,Normal
TX024760,AC00415,1,Normal
TX024761,AC00109,1,Normal
TX024762,AC00022,1,Normal
TX024763,AC00438,1,Normal
TX024764,AC00306,1,Normal
TX024765,AC00241,1,Normal
TX024766,AC00478,1,Normal
TX024767,AC00418,1,Normal
TX024768,AC00445,1,Normal
TX024769,AC00456,1,Normal
TX024770,AC00161,1,Normal
TX024771,AC00091,1,Normal
TX024772,AC00012,1,Normal
TX024773,AC00021,1,Normal
TX024774,AC00013,1,Normal
TX024775,AC00298,1,Normal
TX024776,AC00427,1,Normal
TX024777,AC00116,1,Normal
TX024778,AC00023,1,Normal
TX024779,AC00128,1,Normal
TX024780,AC00326,1,Normal
TX024781,AC00007,1,Normal
TX024782,AC00427,1,Normal
TX024783,AC00259,1,Normal
TX024784,AC00451,1,Normal
TX024785,AC00009,1,Normal
TX024786,AC00111,1,Normal
TX024787,AC00434,1,Normal
TX024788,AC00227,1,Normal
TX024789,AC00500,1,Normal
TX024790,AC00399,1,Normal
TX024791,AC00306,1,Normal
TX024792,AC00076,1,Normal
TX024793,AC00347,1,Normal
TX024794,AC00441,1,Normal
TX024795,AC00142,1,Normal
TX024796,AC00470,1,Normal
TX024797,AC00442,1,Normal
TX024798,AC00112,1,Normal
TX024799,AC00421,1,Normal
TX024800,AC00023,1,Normal
TX024801,AC00298,1,Normal
TX024802,AC00129,1,Normal
TX024803,AC00410,1,Normal
TX024804,AC00072,1,Normal
TX024805,AC00268,1,Normal
TX024806,AC00410,1,Normal
TX024807,AC00258,1,Normal
TX024808,AC00452,1,Normal
TX024809,AC00103,1,Normal
TX024810,AC00356,1,Normal
TX024811,AC00297,1,Normal
TX024812,AC00060,1,Normal
TX024813,AC00374,1,Normal
TX024814,AC00376,1,Normal
TX024815,AC00256,1,Normal
TX024816,AC00248,1,Normal
TX024817,AC00039,1,Normal
TX024818,AC00317,1,Normal
TX024819,AC00108,1,Normal
TX024820,AC00434,1,Normal
TX024821,AC00273,1,Normal
TX024822,AC00319,1,Normal
TX024823,AC00304,1,Normal
TX024824,AC00380,1,Normal
TX024825,AC00349,1,Normal
TX024826,AC00066,1,Normal
TX024827,AC00159,1,Normal
TX024828,AC00455,1,Normal
TX024829,AC00330,1,Normal
TX024830,AC00391,1,Normal
TX024831,AC00120,1,Normal
TX024832,AC00359,1,Normal
TX024833,AC00386,1,Normal
TX024834,AC00313,1,Normal
TX024835,AC00264,1,Normal
TX024836,AC00366,1,Normal
TX024837,AC00020,1,Normal
TX024838,AC00002,1,Normal
TX024839,AC00237,1,Normal
TX024840,AC00496,1,Normal
TX024841,AC00348,1,Normal
TX024842,AC00043,1,Normal
TX024843,AC00271,1,Normal
TX024844,AC00056,1,Normal
TX024845,AC00247,1,Normal
TX024846,AC00366,1,Normal
TX024847,AC00288,1,Normal
TX024848,AC00187,1,Normal
TX024849,AC00336,1,Normal
TX024850,AC00013,1,Normal
TX024851,AC00077,1,Normal
TX024852,AC00337,1,Normal
TX024853,AC00322,1,Normal
TX024854,AC00030,1,Normal
TX024855,AC00427,1,Normal
TX024856,AC00078,1,Normal
TX024857,AC00264,1,Normal
TX024858,AC00005,1,Normal
TX024859,AC00055,1,Normal
TX024860,AC00053,1,Normal
TX024861,AC00032,1,Normal
TX024862,AC00357,1,Normal
TX024863,AC00122,1,Normal
TX024864,AC00202,1,Normal
TX024865,AC00108,1,Normal
TX024866,AC00102,1,Normal
TX024867,AC00005,1,Normal
TX024868,AC00235,1,Normal
TX024869,AC00083,1,Normal
TX024870,AC00050,1,Normal
TX024871,AC00166,1,Normal
TX024872,AC00405,1,Normal
TX024873,AC00442,1,Normal
TX024874,AC00317,1,Normal
TX024875,AC00085,1,Normal
TX024876,AC00154,1,Normal
TX024877,AC00373,1,Normal
TX024878,AC00448,1,Normal
TX024879,AC00080,1,Normal
TX024880,AC00433,1,Normal
TX024881,AC00416,1,Normal
TX024882,AC00304,1,Normal
TX024883,AC00500,1,Normal
TX024884,AC00275,1,Normal
TX024885,AC00103,1,Normal
TX024886,AC00050,1,Normal
TX024887,AC00239,1,Normal
TX024888,AC00050,1,Normal
TX024889,AC00494,1,Normal
TX024890,AC00423,1,Normal
TX024891,AC00352,1,Normal
TX024892,AC00242,1,Normal
TX024893,AC00010,1,Normal
TX024894,AC00222,1,Normal
TX024895,AC00380,1,Normal
TX024896,AC00430,1,Normal
TX024897,AC00471,1,Normal
TX024898,AC00442,1,Normal
TX024899,AC00024,1,Normal
TX024900,AC00360,1,Normal
TX024901,AC00159,1,Normal
TX024902,AC00070,1,Normal
TX024903,AC00080,1,Normal
TX024904,AC00073,1,Normal
TX024905,AC00460,1,Normal
TX024906,AC00403,1,Normal
TX024907,AC00353,1,Normal
TX024908,AC00347,1,Normal
TX024909,AC00304,1,Normal
TX024910,AC00239,-1,Potential Fraud
TX024911,AC00257,1,Normal
TX024912,AC00246,1,Normal
TX024913,AC00297,1,Normal
TX024914,AC00206,1,Normal
TX024915,AC00329,1,Normal
TX024916,AC00372,1,Normal
TX024917,AC00116,1,Normal
TX024918,AC00458,1,Normal
TX024919,AC00344,1,Normal
TX024920,AC00359,1,Normal
TX024921,AC00085,1,Normal
TX024922,AC00075,1,Normal
TX024923,AC00403,1,Normal
TX024924,AC00183,1,Normal
TX024925,AC00317,1,Normal
TX024926,AC00188,1,Normal
TX024927,AC00401,1,Normal
TX024928,AC00456,1,Normal
TX024929,AC00320,1,Normal
TX024930,AC00205,1,Normal
TX024931,AC00030,1,Normal
TX024932,AC00236,1,Normal
TX024933,AC00356,1,Normal
TX024934,AC00006,1,Normal
TX024935,AC00130,1,Normal
TX024936,AC00179,1,Normal
TX024937,AC00062,1,Normal
TX024938,AC00166,1,Normal
TX024939,AC00119,1,Normal
TX024940,AC00193,1,Normal
TX024941,AC00023,1,Normal
TX024942,AC00396,1,Normal
TX024943,AC00119,1,Normal
TX024944,AC00247,1,Normal
TX024945,AC00201,1,Normal
TX024946,AC00053,1,Normal
TX024947,AC00380,1,Normal
TX024948,AC00094,1,Normal
TX024949,AC00379,1,Normal
TX024950,AC00041,1,Normal
TX024951,AC00236,1,Normal
TX024952,AC00247,1,Normal
TX024953,AC00339,1,Normal
TX024954,AC00185,1,Normal
TX024955,AC00393,1,Normal
TX024956,AC00295,1,Normal
TX024957,AC00126,1,Normal
TX024958,AC00263,1,Normal
TX024959,AC00126,1,Normal
TX024960,AC00452,1,Normal
TX024961,AC00404,1,Normal
TX024962,AC00338,1,Normal
TX024963,AC00449,1,Normal
TX024964,AC00126,1,Normal
TX024965,AC00446,1,Normal
TX024966,AC00127,1,Normal
TX024967,AC00304,1,Normal
TX024968,AC00319,1,Normal
TX024969,AC00439,1,Normal
TX024970,AC00218,1,Normal
TX024971,AC00188,1,Normal
TX024972,AC00462,1,Normal
TX024973,AC00007,1,Normal
TX024974,AC00211,1,Normal
TX024975,AC00276,1,Normal
TX024976,AC00292,1,Normal
TX024977,AC00267,1,Normal
TX024978,AC00424,1,Normal
TX024979,AC00215,1,Normal
TX024980,AC00386,1,Normal
TX024981,AC00475,1,Normal
TX024982,AC00260,1,Normal
TX024983,AC00235,1,Normal
TX024984,AC00087,1,Normal
TX024985,AC00498,1,Normal
TX024986,AC00394,1,Normal
TX024987,AC00414,1,Normal
TX024988,AC00123,1,Normal
TX024989,AC00273,1,Normal
TX024990,AC00189,1,Normal
TX024991,AC00306,1,Normal
TX024992,AC00331,1,Normal
TX024993,AC00270,1,Normal
TX024994,AC00035,1,Normal
TX024995,AC00057,1,Normal
TX024996,AC00257,1,Normal
TX024997,AC00233,1,Normal
TX024998,AC00003,1,Normal
TX024999,AC00053,1,Normal
TX025000,AC00448,1,Normal
TX025001,AC00260,1,Normal
TX025002,AC00490,1,Normal
TX025003,AC00073,1,Normal
TX025004,AC00455,1,Normal
TX025005,AC00360,1,Normal
TX025006,AC00204,1,Normal
TX025007,AC00392,1,Normal
TX025008,AC00316,1,Normal
TX025009,AC00117,1,Normal
TX025010,AC00133,1,Normal
TX025011,AC00317,1,Normal
TX025012,AC00011,1,Normal
TX025013,AC00363,1,Normal
TX025014,AC00453,1,Normal
TX025015,AC00474,1,Normal
TX025016,AC00161,1,Normal
TX025017,AC00202,1,Normal
TX025018,AC00318,1,Normal
TX025019,AC00246,1,Normal
TX025020,AC00460,1,Normal
TX025021,AC00180,1,Normal
TX025022,AC00122,1,Normal
TX025023,AC00380,1,Normal
TX025024,AC00470,-1,Potential Fraud
TX025025,AC00177,1,Normal
TX025026,AC00492,1,Normal
TX025027,AC00030,1,Normal
TX025028,AC00339,1,Normal
TX025029,AC00277,1,Normal
TX025030,AC00414,1,Normal
TX025031,AC00304,1,Normal
TX025032,AC00465,1,Normal
TX025033,AC00267,1,Normal
TX025034,AC00309,1,Normal
TX025035,AC00120,1,Normal
TX025036,AC00412,1,Normal
TX025037,AC00418,1,Normal
TX025038,AC00366,1,Normal
TX025039,AC00277,1,Normal
TX025040,AC00151,1,Normal
TX025041,AC00452,1,Normal
TX025042,AC00394,1,Normal
TX025043,AC00120,1,Normal
TX025044,AC00071,1,Normal
TX025045,AC00372,1,Normal
TX025046,AC00212,1,Normal
TX025047,AC00427,1,Normal
TX025048,AC00196,1,Normal
TX025049,AC00150,1,Normal
TX025050,AC00152,1,Normal
TX025051,AC00271,1,Normal
TX025052,AC00141,1,Normal
TX025053,AC00076,1,Normal
TX025054,AC00382,1,Normal
TX025055,AC00451,1,Normal
TX025056,AC00414,1,Normal
TX025057,AC00034,1,Normal
TX025058,AC00332,1,Normal
TX025059,AC00003,1,Normal
TX025060,AC00477,1,Normal
TX025061,AC00063,1,Normal
TX025062,AC00217,1,Normal
TX025063,AC00345,1,Normal
TX025064,AC00426,1,Normal
TX025065,AC00329,1,Normal
TX025066,AC00385,1,Normal
TX025067,AC00448,1,Normal
TX025068,AC00157,1,Normal
TX025069,AC00163,1,Normal
TX025070,AC00192,1,Normal
TX025071,AC00337,1,Normal
TX025072,AC00356,1,Normal
TX025073,AC00310,1,Normal
TX025074,AC00498,1,Normal
TX025075,AC00182,1,Normal
TX025076,AC00021,1,Normal
TX025077,AC00205,1,Normal
TX025078,AC00114,1,Normal
TX025079,AC00456,1,Normal
TX025080,AC00424,1,Normal
TX025081,AC00003,1,Normal
TX025082,AC00322,1,Normal
TX025083,AC00433,1,Normal
TX025084,AC00021,1,Normal
TX025085,AC00471,1,Normal
TX025086,AC00280,1,Normal
TX025087,AC00159,1,Normal
TX025088,AC00033,1,Normal
TX025089,AC00070,1,Normal
TX025090,AC00245,1,Normal
TX025091,AC00042,1,Normal
TX025092,AC00055,1,Normal
TX025093,AC00171,1,Normal
TX025094,AC00169,1,Normal
TX025095,AC00394,1,Normal
TX025096,AC00181,1,Normal
TX025097,AC00155,1,Normal
TX025098,AC00133,1,Normal
TX025099,AC00187,1,Normal
TX025100,AC00002,1,Normal
TX025101,AC00032,1,Normal
TX025102,AC00017,1,Normal
TX025103,AC00368,1,Normal
TX025104,AC00056,1,Normal
TX025105,AC00370,1,Normal
TX025106,AC00307,1,Normal
TX025107,AC00329,1,Normal
TX025108,AC00194,1,Normal
TX025109,AC00399,1,Normal
TX025110,AC00052,1,Normal
TX025111,AC00123,1,Normal
TX025112,AC00499,1,Normal
TX025113,AC00010,1,Normal
TX025114,AC00139,1,Normal
TX025115,AC00239,1,Normal
TX025116,AC00126,1,Normal
TX025117,AC00129,1,Normal
TX025118,AC00011,1,Normal
TX025119,AC00092,1,Normal
TX025120,AC00196,1,Normal
TX025121,AC00118,1,Normal
TX025122,AC00478,1,Normal
TX025123,AC00428,1,Normal
TX025124,AC00081,1,Normal
TX025125,AC00292,1,Normal
TX025126,AC00065,1,Normal
TX025127,AC00091,1,Normal
TX025128,AC00119,1,Normal
TX025129,AC00159,1,Normal
TX025130,AC00211,1,Normal
TX025131,AC00443,1,Normal
TX025132,AC00176,1,Normal
TX025133,AC00354,1,Normal
TX025134,AC00073,1,Normal
TX025135,AC00004,1,Normal
TX025136,AC00217,1,Normal
TX025137,AC00397,1,Normal
TX025138,AC00430,1,Normal
TX025139,AC00242,1,Normal
TX025140,AC00056,1,Normal
TX025141,AC00167,1,Normal
TX025142,AC00396,1,Normal
TX025143,AC00305,1,Normal
TX025144,AC00021,1,Normal
TX025145,AC00242,1,Normal
TX025146,AC00422,1,Normal
TX025147,AC00176,1,Normal
TX025148,AC00317,1,Normal
TX025149,AC00431,1,Normal
TX025150,AC00105,1,Normal
TX025151,AC00317,1,Normal
TX025152,AC00458,1,Normal
TX025153,AC00324,1,Normal
TX025154,AC00325,1,Normal
TX025155,AC00441,1,Normal
TX025156,AC00423,1,Normal
TX025157,AC00387,-1,Potential Fraud
TX025158,AC00377,1,Normal
TX025159,AC00334,1,Normal
TX025160,AC00181,1,Normal
TX025161,AC00241,1,Normal
TX025162,AC00050,1,Normal
TX025163,AC00107,1,Normal
TX025164,AC00089,1,Normal
TX025165,AC00289,1,Normal
TX025166,AC00166,1,Normal
TX025167,AC00310,1,Normal
TX025168,AC00480,1,Normal
TX025169,AC00480,1,Normal
TX025170,AC00279,1,Normal
TX025171,AC00005,1,Normal
TX025172,AC00393,1,Normal
TX025173,AC00338,1,Normal
TX025174,AC00396,1,Normal
TX025175,AC00202,1,Normal
TX025176,AC00295,1,Normal
TX025177,AC00431,1,Normal
TX025178,AC00411,1,Normal
TX025179,AC00069,1,Normal
TX025180,AC00375,1,Normal
TX025181,AC00214,1,Normal
TX025182,AC00265,1,Normal
TX025183,AC00478,1,Normal
TX025184,AC00494,1,Normal
TX025185,AC00188,1,Normal
TX025186,AC00414,1,Normal
TX025187,AC00441,1,Normal
TX025188,AC00144,-1,Potential Fraud
TX025189,AC00477,1,Normal
TX025190,AC00297,1,Normal
TX025191,AC00411,1,Normal
TX025192,AC00062,1,Normal
TX025193,AC00274,1,Normal
TX025194,AC00329,1,Normal
TX025195,AC00296,1,Normal
TX025196,AC00475,1,Normal
TX025197,AC00370,1,Normal
TX025198,AC00006,1,Normal
TX025199,AC00427,1,Normal
TX025200,AC00497,1,Normal
TX025201,AC00113,1,Normal
TX025202,AC00403,1,Normal
TX025203,AC00116,1,Normal
TX025204,AC00102,1,Normal
TX025205,AC00373,1,Normal
TX025206,AC00067,1,Normal
TX025207,AC00306,1,Normal
TX025208,AC00482,1,Normal
TX025209,AC00305,1,Normal
TX025210,AC00421,1,Normal
TX025211,AC00037,1,Normal
TX025212,AC00478,1,Normal
TX025213,AC00012,1,Normal
TX025214,AC00442,1,Normal
TX025215,AC00453,1,Normal
TX025216,AC00211,1,Normal
TX025217,AC00398,1,Normal
TX025218,AC00215,1,Normal
TX025219,AC00355,1,Normal
TX025220,AC00380,1,Normal
TX025221,AC00141,1,Normal
TX025222,AC00289,1,Normal
TX025223,AC00487,1,Normal
TX025224,AC00059,1,Normal
TX025225,AC00039,-1,Potential Fraud
TX025226,AC00096,1,Normal
TX025227,AC00147,1,Normal
